id,description,title,repin_count,text
218143175685804429,25 Seriously Jaw Dropping Urban Gardens - laurel home,,5, 25 Seriously Jaw Dropping Urban Gardens - laurel home
218143175685804421,"The Cobble Hill, Brooklyn, house shared by artists Elliott Puckette and Hugo Guinness.",,0," The Cobble Hill, Brooklyn, house shared by artists Elliott Puckette and Hugo Guinness."
218143175685804419,Tiled courtyard by landscape designer Matthew Brown in Los Feliz.,,1, Tiled courtyard by landscape designer Matthew Brown in Los Feliz.
218143175685804414,"The backyard features a Terracotta Clay Chiminea from Lowe’s, Storm Grey Fermob Sixties Armchairs, industrial outdoor string lights, and a Joraform Compost Tumbler. The copper outdoor shower is a Seletti Aquart Garden Shower that Lauren bought at GRDN in Brooklyn (a neighbor to her store, The Primary Essentials).",,0," The backyard features a Terracotta Clay Chiminea from Lowe’s, Storm Grey Fermob Sixties Armchairs, industrial outdoor string lights, and a Joraform Compost Tumbler. The copper outdoor shower is a Seletti Aquart Garden Shower that Lauren bought at GRDN in Brooklyn (a neighbor to her store, The Primary Essentials)."
218143175685804412,"Photograph by Dan Wonderly, courtesy of Kim Hoyt Architects. For more of this garden, see Landscape Architect Visit: A Leafy Garden in Park Slope in Brooklyn.",,1," Photograph by Dan Wonderly, courtesy of Kim Hoyt Architects. For more of this garden, see Landscape Architect Visit: A Leafy Garden in Park Slope in Brooklyn."
188658671887862437,The most stylish and comfortable pajamas for women are designed to be worn from bed to the city with effortless style!,Sleepwear Style,5,Sleepwear Style. The most stylish and comfortable pajamas for women are designed to be worn from bed to the city with effortless style!
188658671887862436,The most stylish and comfortable pajamas for women are designed to be worn from bed to the city with effortless style!,Sleepwear Style,35,Sleepwear Style. The most stylish and comfortable pajamas for women are designed to be worn from bed to the city with effortless style!
188658671887859670,"Holiday hair is a cinch with the resurgence of lustrous accessories. From jeweled clips to elegant bows, these sparkly pieces will take your hair to shimmering new heights!",CROWN JEWELS,7,"CROWN JEWELS. Holiday hair is a cinch with the resurgence of lustrous accessories. From jeweled clips to elegant bows, these sparkly pieces will take your hair to shimmering new heights!"
188658671887856489,"With our carefully chosen selection of cherished brands and brand-new items, the greatest in skincare and beauty needs are at your fingertips.",BEAUTY,3,"BEAUTY. With our carefully chosen selection of cherished brands and brand-new items, the greatest in skincare and beauty needs are at your fingertips."
188658671887852491,"If they didn’t take the hint or you’ve been left with not-so-perfect presents, treat yourself to something on your personal wishlist with up to 40% off the gifts you really wanted. Head into the New Year with feel-good buys—you deserve it. Shop BAZAAR editors’ picks from Khaite, Balenciaga, CO Collection, By Malene Birger, and more.",SHOP BAZAAR SALE,1,"SHOP BAZAAR SALE. If they didn’t take the hint or you’ve been left with not-so-perfect presents, treat yourself to something on your personal wishlist with up to 40% off the gifts you really wanted. Head into the New Year with feel-good buys—you deserve it. Shop BAZAAR editors’ picks from Khaite, Balenciaga, CO Collection, By Malene Birger, and more."
188658671887847464,Thank you for trusting our edit and allowing SHOP BAZAAR to be a part of your journey. Wishing you and your loved ones the happiest of holidays—the best is yet to come—cheers to an even more stylish 2024!,HAPPY HOLIDAYS,0,HAPPY HOLIDAYS. Thank you for trusting our edit and allowing SHOP BAZAAR to be a part of your journey. Wishing you and your loved ones the happiest of holidays—the best is yet to come—cheers to an even more stylish 2024!
188658671887844624,"When planning your warm-weather travels, turn to these lovely escapes for the chicest experience and let our edit inspire your packing list.",SUN-FILLED DESTINATIONS ,0,"SUN-FILLED DESTINATIONS. When planning your warm-weather travels, turn to these lovely escapes for the chicest experience and let our edit inspire your packing list."
188658671887841830,"Thanks to these three sustainable brands committed to responsible sourcing, artisan support, and low-impact production, making thoughtful shopping purchases is effortless. Discover your new go-to bag of 2024 you’ll feel extra good about.",DESIGNERS we LOVE,5,"DESIGNERS we LOVE. Thanks to these three sustainable brands committed to responsible sourcing, artisan support, and low-impact production, making thoughtful shopping purchases is effortless. Discover your new go-to bag of 2024 you’ll feel extra good about."
188658671887838149,"Hit the slopes with everything you need for the chicest alpine adventure. These soon-to-be bestsellers are the most shopped essentials for ski season. Explore extra warm coats, statement scarves that feel like a warm hug, designer mittens you’ll slip on every day, hydrating hand creams that will keep you protected, and more.",SKI BESTSELLERS,2,"SKI BESTSELLERS. Hit the slopes with everything you need for the chicest alpine adventure. These soon-to-be bestsellers are the most shopped essentials for ski season. Explore extra warm coats, statement scarves that feel like a warm hug, designer mittens you’ll slip on every day, hydrating hand creams that will keep you protected, and more."
188658671887837751,Three red dresses that are ideal for the holidays!,Exquisite Reds,21,Exquisite Reds. Three red dresses that are ideal for the holidays!
188658671887837750,Three red dresses that are ideal for the holidays!,Exquisite Reds,6,Exquisite Reds. Three red dresses that are ideal for the holidays!
188658671887837749,Three red dresses that are ideal for the holidays!,Exquisite Reds,8,Exquisite Reds. Three red dresses that are ideal for the holidays!
188658671887835546,"In just a few short years, Australian-brand ALÉMAIS has become one of the most anticipated brands of the industry. Collaborating with artists, each collection is a spirited escape from the mundane. Learn more about the breakout label with our exclusive interview with Creative Director Lesleigh Jermanus.",ALÉMAIS,1,"ALÉMAIS. In just a few short years, Australian-brand ALÉMAIS has become one of the most anticipated brands of the industry. Collaborating with artists, each collection is a spirited escape from the mundane. Learn more about the breakout label with our exclusive interview with Creative Director Lesleigh Jermanus."
188658671887831910,"When it comes to incredible cuisine, New York always comes out on top. These are the three new restaurants that have been the talk of the town. Get your reservations in while you can and make an entrance when you finally book a table with three standout looks styled by our editors.",WHAT’S NEW in NEW YORK,1,"WHAT’S NEW in NEW YORK. When it comes to incredible cuisine, New York always comes out on top. These are the three new restaurants that have been the talk of the town. Get your reservations in while you can and make an entrance when you finally book a table with three standout looks styled by our editors."
188658671887828113,Wrap yourself in cozy chic! Our new winter arrivals feature must-haves like this Loewe scarf for the perfect combination of style and warmth!,NEW ARRIVALS,12,NEW ARRIVALS. Wrap yourself in cozy chic! Our new winter arrivals feature must-haves like this Loewe scarf for the perfect combination of style and warmth!
188658671887827430,"Handloomed by women artisans in Oaxaca, Mexico, our exclusive Hero from sustainable brand Jaline is exactly what you want to wear when chasing the sun. Crafted from 100% cotton, this skirt features a high-rise silhouette embellished with a hand-knotted macrame fringe. In timeless black, you can go from the beach to the streets with a simple swap of accessories.",JALINE,2,"JALINE. Handloomed by women artisans in Oaxaca, Mexico, our exclusive Hero from sustainable brand Jaline is exactly what you want to wear when chasing the sun. Crafted from 100% cotton, this skirt features a high-rise silhouette embellished with a hand-knotted macrame fringe. In timeless black, you can go from the beach to the streets with a simple swap of accessories."
188658671887820348,"The only way to end 2023 and start 2024 is in impeccable style. Turn to our bestsellers for all your New Year’s Eve dressing needs: sequin blazers, festive accessories, feather-accented pajamas sets, and more celebratory essentials.",NEW YEAR’S EVE DRESSING,3,"NEW YEAR’S EVE DRESSING. The only way to end 2023 and start 2024 is in impeccable style. Turn to our bestsellers for all your New Year’s Eve dressing needs: sequin blazers, festive accessories, feather-accented pajamas sets, and more celebratory essentials."
188658671887816622,"Trends come and go, but romantic style is timeless. Inspired by the characters of The Buccaneers, this edit highlights everything we love about the storytelling and costumes of period dramas. Be prepared to be transported to another era with feminine details like lace accents, floral embroidery, and sparkling embellishments.","PAST, PRESENT & FUTURE STYLE",2,"PAST, PRESENT & FUTURE STYLE. Trends come and go, but romantic style is timeless. Inspired by the characters of The Buccaneers, this edit highlights everything we love about the storytelling and costumes of period dramas. Be prepared to be transported to another era with feminine details like lace accents, floral embroidery, and sparkling embellishments."
188658671887814608,SHOP BAZAAR Editor Jasmine Tuttle shares her style inspiration. Her go-to outfit? A bold pair of denim paired with a statement bag. Her favorite designer? Maison Margiela!,EDITOR'S PICKS,28,EDITOR'S PICKS. SHOP BAZAAR Editor Jasmine Tuttle shares her style inspiration. Her go-to outfit? A bold pair of denim paired with a statement bag. Her favorite designer? Maison Margiela!
